Time,area,rain
2023-05-07 16:02:00,Southern District,5 to 8
2023-05-07 16:02:00,Wan Chai,5 to 7
2023-05-07 16:02:00,Tai Po,4 to 5
2023-05-07 16:02:00,Central & Western District,3 to 8
2023-05-07 16:02:00,Kowloon City,3 to 7
2023-05-07 16:02:00,North District,3 to 5
2023-05-07 16:02:00,Sai Kung,3 to 5
2023-05-07 16:02:00,Kwai Tsing,3 to 4
2023-05-07 16:02:00,Sha Tin,3 to 4
2023-05-07 16:02:00,Yau Tsim Mong,3 to 4
2023-05-07 16:02:00,Yuen Long,3 to 4
2023-05-07 16:02:00,Tsuen Wan,2 to 5
2023-05-07 16:02:00,Wong Tai Sin,2 to 4
2023-05-07 16:02:00,Sham Shui Po,2 to 10
2023-05-07 16:02:00,Islands District,1 to 7
2023-05-07 16:02:00,Tuen Mun,1 to 2
2023-05-07 17:31:00,Eastern District,3 to 5
2023-05-07 17:31:00,Kwun Tong,3 to 4
2023-05-07 17:31:00,Sai Kung,3 to 4
2023-05-07 17:31:00,Sham Shui Po,3 to 4
2023-05-07 17:31:00,Southern District,3 to 4
2023-05-07 17:31:00,Wan Chai,3 to 4
2023-05-07 17:31:00,Wong Tai Sin,3 to 4
2023-05-07 17:31:00,Kowloon City,3
2023-05-07 17:31:00,Yau Tsim Mong,3
2023-05-07 17:31:00,Central & Western District,2 to 4
2023-05-07 17:31:00,Kwai Tsing,2 to 3
2023-05-07 17:31:00,Sha Tin,2 to 3
2023-05-07 17:31:00,Tai Po,1 to 4
2023-05-07 17:31:00,Tsuen Wan,1 to 2
2023-05-07 17:31:00,Islands District,0 to 4
2023-05-07 17:31:00,North District,0 to 4
2023-05-07 17:31:00,Tuen Mun,0 to 1
2023-05-07 17:31:00,Yuen Long,0 to 1
2023-05-07 18:31:00,Tuen Mun,0 to 2
2023-05-07 18:31:00,Eastern District,0 to 1
2023-05-07 18:31:00,Islands District,0 to 1
2023-05-07 18:31:00,Sai Kung,0 to 1
2023-05-07 18:31:00,Southern District,0 to 1
2023-05-07 18:31:00,Tsuen Wan,0 to 1
2023-05-08 07:02:00,Tuen Mun,0 to 3
2023-05-08 07:02:00,Sai Kung,0 to 1
2023-05-08 08:02:00,Tuen Mun,5 to 15
2023-05-08 08:02:00,Tsuen Wan,1 to 5
2023-05-08 08:02:00,Yuen Long,1 to 11
2023-05-08 08:02:00,Islands District,0 to 9
2023-05-08 08:02:00,Tai Po,0 to 8
2023-05-08 08:02:00,Kwai Tsing,0 to 6
2023-05-08 08:02:00,Central & Western District,0 to 2
2023-05-08 08:02:00,North District,0 to 2
2023-05-08 08:02:00,Sham Shui Po,0 to 1
2023-05-08 09:31:00,Eastern District,9 to 31
2023-05-08 09:31:00,Kwai Tsing,6 to 21
2023-05-08 09:31:00,Yau Tsim Mong,6 to 16
2023-05-08 09:31:00,Southern District,5 to 22
2023-05-08 09:31:00,Kowloon City,5 to 16
2023-05-08 09:31:00,Kwun Tong,3 to 8
2023-05-08 09:31:00,Tsuen Wan,3 to 22
2023-05-08 09:31:00,Sham Shui Po,3 to 19
2023-05-08 09:31:00,Wan Chai,15 to 25
2023-05-08 09:31:00,Central & Western District,12 to 25
2023-05-08 09:31:00,Sai Kung,1 to 7
2023-05-08 09:31:00,Wong Tai Sin,1 to 7
2023-05-08 09:31:00,Sha Tin,1 to 4
2023-05-08 09:31:00,Tuen Mun,1 to 12
2023-05-08 09:31:00,Islands District,0 to 6
2023-05-08 09:31:00,Tai Po,0 to 5
2023-05-08 09:31:00,North District,0 to 3
2023-05-08 09:31:00,Yuen Long,0 to 3
2023-05-08 10:02:00,Southern District,8 to 35
2023-05-08 10:02:00,Eastern District,8 to 27
2023-05-08 10:02:00,Central & Western District,6 to 21
2023-05-08 10:02:00,Yau Tsim Mong,2 to 6
2023-05-08 10:02:00,Wan Chai,17 to 29
2023-05-08 10:02:00,Kowloon City,1 to 6
2023-05-08 10:02:00,Kwun Tong,1 to 6
2023-05-08 10:02:00,Sham Shui Po,1 to 3
2023-05-08 10:02:00,Kwai Tsing,1
2023-05-08 10:02:00,Tai Po,0 to 4
2023-05-08 10:02:00,Tsuen Wan,0 to 2
2023-05-08 10:02:00,Islands District,0 to 15
2023-05-08 10:02:00,Sai Kung,0 to 10
2023-05-08 10:02:00,North District,0 to 1
2023-05-08 10:02:00,Sha Tin,0 to 1
2023-05-08 10:02:00,Wong Tai Sin,0 to 1
2023-05-08 11:31:00,Sham Shui Po,2 to 3
2023-05-08 11:31:00,Tuen Mun,2 to 11
2023-05-08 11:31:00,Wong Tai Sin,1 to 4
2023-05-08 11:31:00,Sai Kung,0 to 8
2023-05-08 11:31:00,Kwai Tsing,0 to 5
2023-05-08 11:31:00,Kwun Tong,0 to 4
2023-05-08 11:31:00,Southern District,0 to 4
2023-05-08 11:31:00,Yuen Long,0 to 4
2023-05-08 11:31:00,Kowloon City,0 to 3
2023-05-08 11:31:00,North District,0 to 3
2023-05-08 11:31:00,Sha Tin,0 to 2
2023-05-08 11:31:00,Yau Tsim Mong,0 to 2
2023-05-08 11:31:00,Islands District,0 to 12
2023-05-08 11:31:00,Eastern District,0 to 1
2023-05-08 11:31:00,Tai Po,0 to 1
2023-05-08 11:31:00,Tsuen Wan,0 to 1
2023-05-08 11:31:00,Wan Chai,0 to 1
2023-05-08 12:02:00,Kwai Tsing,9 to 19
2023-05-08 12:02:00,Kowloon City,7 to 16
2023-05-08 12:02:00,Wong Tai Sin,6 to 17
2023-05-08 12:02:00,Yau Tsim Mong,5 to 13
2023-05-08 12:02:00,Kwun Tong,5 to 12
2023-05-08 12:02:00,Tuen Mun,3 to 7
2023-05-08 12:02:00,Sham Shui Po,2 to 20
2023-05-08 12:02:00,Yuen Long,1 to 8
2023-05-08 12:02:00,Sha Tin,1 to 7
2023-05-08 12:02:00,Tsuen Wan,1 to 16
2023-05-08 12:02:00,Eastern District,1 to 10
2023-05-08 12:02:00,Wan Chai,1
2023-05-08 12:02:00,Central & Western District,0 to 6
2023-05-08 12:02:00,Southern District,0 to 6
2023-05-08 12:02:00,Islands District,0 to 5
2023-05-08 12:02:00,Sai Kung,0 to 19
2023-05-08 12:02:00,North District,0 to 1
2023-05-08 12:02:00,Tai Po,0 to 1
2023-05-08 13:02:00,Central & Western District,2 to 4
2023-05-08 13:02:00,Sai Kung,1 to 5
2023-05-08 13:02:00,Southern District,1 to 3
2023-05-08 13:02:00,Wan Chai,1 to 2
2023-05-08 13:02:00,Kwun Tong,1
2023-05-08 13:02:00,Sham Shui Po,0 to 2
2023-05-08 13:02:00,Islands District,0 to 12
2023-05-08 13:02:00,Eastern District,0 to 1
2023-05-08 13:02:00,Kowloon City,0 to 1
2023-05-08 13:02:00,Kwai Tsing,0 to 1
2023-05-08 13:02:00,North District,0 to 1
2023-05-08 13:02:00,Sha Tin,0 to 1
2023-05-08 13:02:00,Tai Po,0 to 1
2023-05-08 13:02:00,Tsuen Wan,0 to 1
2023-05-08 13:02:00,Wong Tai Sin,0 to 1
2023-05-08 13:02:00,Yau Tsim Mong,0 to 1
2023-05-08 13:02:00,Yuen Long,0 to 1
2023-05-08 14:46:00,Southern District,3 to 5
2023-05-08 14:46:00,Wan Chai,2 to 3
2023-05-08 14:46:00,Islands District,1 to 8
2023-05-08 14:46:00,Central & Western District,1 to 4
2023-05-08 14:46:00,Eastern District,1 to 3
2023-05-08 14:46:00,Sai Kung,0 to 2
2023-05-08 14:46:00,Sham Shui Po,0 to 2
2023-05-08 14:46:00,Kowloon City,0 to 1
2023-05-08 14:46:00,Kwun Tong,0 to 1
2023-05-08 14:46:00,Tsuen Wan,0 to 1
2023-05-08 14:46:00,Yau Tsim Mong,0 to 1
2023-05-08 15:02:00,Central & Western District,3 to 4
2023-05-08 15:02:00,Southern District,2 to 4
2023-05-08 15:02:00,Wan Chai,2 to 3
2023-05-08 15:02:00,Eastern District,1 to 3
2023-05-08 15:02:00,Kowloon City,1 to 2
2023-05-08 15:02:00,Sham Shui Po,1 to 2
2023-05-08 15:02:00,Yau Tsim Mong,1 to 2
2023-05-08 15:02:00,Kwun Tong,1
2023-05-08 15:02:00,Islands District,0 to 4
2023-05-08 15:02:00,Kwai Tsing,0 to 2
2023-05-08 15:02:00,Tsuen Wan,0 to 2
2023-05-08 15:02:00,North District,0 to 1
2023-05-08 15:02:00,Sai Kung,0 to 1
2023-05-08 15:02:00,Sha Tin,0 to 1
2023-05-08 15:02:00,Tai Po,0 to 1
2023-05-08 15:02:00,Tuen Mun,0 to 1
2023-05-08 15:02:00,Wong Tai Sin,0 to 1
2023-05-08 16:02:00,Sham Shui Po,0 to 1
2023-05-08 18:02:00,Sham Shui Po,0 to 1
2023-05-08 22:02:00,Sham Shui Po,0 to 1
2023-05-09 03:02:00,Tuen Mun,0 to 1
2023-05-09 07:02:00,Wong Tai Sin,0 to 1
2023-05-10 04:02:00,North District,0 to 2
2023-05-10 04:02:00,Tai Po,0 to 1
2023-05-10 04:02:00,Tsuen Wan,0 to 1
2023-05-11 00:02:00,Islands District,0 to 2
2023-05-11 01:02:00,Kwai Tsing,0 to 2
2023-05-11 01:02:00,Islands District,0 to 1
2023-05-11 02:02:00,Islands District,0 to 1
2023-05-11 02:02:00,Sha Tin,0 to 1
2023-05-11 02:02:00,Tai Po,0 to 1
2023-05-11 02:02:00,Tsuen Wan,0 to 1
2023-05-11 06:02:00,Tsuen Wan,0 to 1
2023-05-11 07:02:00,Islands District,0 to 1
2023-05-11 07:02:00,Sha Tin,0 to 1
2023-05-11 07:02:00,Tai Po,0 to 1
2023-05-11 07:02:00,Tsuen Wan,0 to 1
2023-05-11 07:02:00,Tuen Mun,0 to 1
2023-05-11 08:02:00,Sham Shui Po,1
2023-05-11 08:02:00,Kowloon City,0 to 2
2023-05-11 08:02:00,Tsuen Wan,0 to 2
2023-05-11 08:02:00,Yau Tsim Mong,0 to 2
2023-05-11 08:02:00,Yuen Long,0 to 2
2023-05-11 08:02:00,Central & Western District,0 to 1
2023-05-11 08:02:00,Sha Tin,0 to 1
2023-05-11 08:02:00,Tai Po,0 to 1
2023-05-11 08:02:00,Tuen Mun,0 to 1
2023-05-11 09:02:00,Kwun Tong,1
2023-05-11 09:02:00,Eastern District,0 to 1
2023-05-11 09:02:00,Kowloon City,0 to 1
2023-05-11 09:02:00,Sai Kung,0 to 1
2023-05-11 09:02:00,Sha Tin,0 to 1
2023-05-11 09:02:00,Tai Po,0 to 1
2023-05-11 09:02:00,Wan Chai,0 to 1
2023-05-11 09:02:00,Wong Tai Sin,0 to 1
2023-05-12 18:02:00,Tai Po,0 to 1
2023-05-12 19:02:00,Islands District,0 to 3
2023-05-12 19:02:00,Yuen Long,0 to 2
2023-05-12 19:02:00,North District,0 to 1
2023-05-12 19:02:00,Tuen Mun,0 to 1
2023-05-12 20:02:00,Yuen Long,0 to 7
2023-05-12 20:02:00,Islands District,0 to 6
2023-05-12 20:02:00,Tsuen Wan,0 to 6
2023-05-12 20:02:00,Tuen Mun,0 to 3
2023-05-12 20:02:00,Kwai Tsing,0 to 1
2023-05-12 20:02:00,Tai Po,0 to 1
2023-05-12 21:02:00,Yuen Long,0 to 2
2023-05-12 21:02:00,Kwai Tsing,0 to 1
2023-05-12 21:02:00,Tai Po,0 to 1
2023-05-12 21:02:00,Tsuen Wan,0 to 1
2023-05-12 21:02:00,Tuen Mun,0 to 1
2023-05-13 10:02:00,Tai Po,0 to 1
2023-05-13 10:02:00,Tsuen Wan,0 to 1
2023-05-13 10:02:00,Yuen Long,0 to 1
2023-05-13 13:02:00,Kwai Tsing,0 to 1
2023-05-13 13:02:00,Sha Tin,0 to 1
2023-05-13 13:02:00,Tai Po,0 to 1
2023-05-13 14:02:00,Islands District,0 to 2
2023-05-13 14:02:00,Tai Po,0 to 2
2023-05-13 14:02:00,Tuen Mun,0 to 2
2023-05-13 14:02:00,Central & Western District,0 to 1
2023-05-13 14:02:00,Kwai Tsing,0 to 1
2023-05-13 14:02:00,Sha Tin,0 to 1
2023-05-13 14:02:00,Tsuen Wan,0 to 1
2023-05-13 14:02:00,Wong Tai Sin,0 to 1
2023-05-13 14:02:00,Yuen Long,0 to 1
2023-05-13 15:02:00,Kwai Tsing,3 to 5
2023-05-13 15:02:00,Sham Shui Po,3 to 5
2023-05-13 15:02:00,Kwun Tong,3 to 4
2023-05-13 15:02:00,Wan Chai,3 to 4
2023-05-13 15:02:00,Wong Tai Sin,3
2023-05-13 15:02:00,Islands District,2 to 6
2023-05-13 15:02:00,Central & Western District,2 to 4
2023-05-13 15:02:00,Tsuen Wan,2 to 4
2023-05-13 15:02:00,Tuen Mun,2 to 4
2023-05-13 15:02:00,Eastern District,2 to 3
2023-05-13 15:02:00,Sha Tin,2 to 3
2023-05-13 15:02:00,Yau Tsim Mong,2 to 3
2023-05-13 15:02:00,Yuen Long,1 to 5
2023-05-13 15:02:00,Kowloon City,1 to 4
2023-05-13 15:02:00,Tai Po,1 to 4
2023-05-13 15:02:00,Sai Kung,1 to 3
2023-05-13 15:02:00,Southern District,1 to 3
2023-05-13 15:02:00,North District,0 to 3
2023-05-13 16:02:00,Southern District,2 to 5
2023-05-13 16:02:00,Yau Tsim Mong,2 to 5
2023-05-13 16:02:00,Islands District,2 to 4
2023-05-13 16:02:00,Kowloon City,2 to 4
2023-05-13 16:02:00,Sham Shui Po,2 to 4
2023-05-13 16:02:00,Tuen Mun,2 to 4
2023-05-13 16:02:00,Eastern District,2 to 3
2023-05-13 16:02:00,Kwai Tsing,2 to 3
2023-05-13 16:02:00,Kwun Tong,2 to 3
2023-05-13 16:02:00,North District,2 to 3
2023-05-13 16:02:00,Tai Po,2 to 3
2023-05-13 16:02:00,Tsuen Wan,2 to 3
2023-05-13 16:02:00,Wan Chai,2 to 3
2023-05-13 16:02:00,Yuen Long,2 to 3
2023-05-13 16:02:00,Sha Tin,2
2023-05-13 16:02:00,Wong Tai Sin,2
2023-05-13 16:02:00,Central & Western District,1 to 3
2023-05-13 16:02:00,Sai Kung,1 to 3
2023-05-13 17:02:00,North District,2 to 4
2023-05-13 17:02:00,Yuen Long,2 to 4
2023-05-13 17:02:00,Tuen Mun,2 to 3
2023-05-13 17:02:00,Islands District,1 to 3
2023-05-13 17:02:00,Southern District,1 to 3
2023-05-13 17:02:00,Sha Tin,1 to 2
2023-05-13 17:02:00,Tai Po,1 to 2
2023-05-13 17:02:00,Tsuen Wan,1 to 2
2023-05-13 17:02:00,Kowloon City,1
2023-05-13 17:02:00,Kwai Tsing,1
2023-05-13 17:02:00,Kwun Tong,1
2023-05-13 17:02:00,Sham Shui Po,1
2023-05-13 17:02:00,Wan Chai,1
2023-05-13 17:02:00,Wong Tai Sin,1
2023-05-13 17:02:00,Yau Tsim Mong,1
2023-05-13 17:02:00,Central & Western District,0 to 3
2023-05-13 17:02:00,Eastern District,0 to 1
2023-05-13 17:02:00,Sai Kung,0 to 1
2023-05-13 18:02:00,North District,2 to 3
2023-05-13 18:02:00,Tai Po,1 to 3
2023-05-13 18:02:00,Sha Tin,1 to 2
2023-05-13 18:02:00,Yuen Long,1 to 2
2023-05-13 18:02:00,Kowloon City,1
2023-05-13 18:02:00,Kwun Tong,1
2023-05-13 18:02:00,Wan Chai,1
2023-05-13 18:02:00,Wong Tai Sin,1
2023-05-13 18:02:00,Yau Tsim Mong,1
2023-05-13 18:02:00,Sai Kung,0 to 2
2023-05-13 18:02:00,Tsuen Wan,0 to 2
2023-05-13 18:02:00,Central & Western District,0 to 1
2023-05-13 18:02:00,Eastern District,0 to 1
2023-05-13 18:02:00,Islands District,0 to 1
2023-05-13 18:02:00,Kwai Tsing,0 to 1
2023-05-13 18:02:00,Sham Shui Po,0 to 1
2023-05-13 18:02:00,Southern District,0 to 1
2023-05-13 18:02:00,Tuen Mun,0 to 1
2023-05-13 19:02:00,North District,0 to 1
2023-05-13 19:02:00,Southern District,0 to 1
2023-05-13 19:02:00,Tai Po,0 to 1
2023-05-13 19:02:00,Tuen Mun,0 to 1
2023-05-13 19:02:00,Yuen Long,0 to 1
2023-05-13 20:02:00,North District,0 to 1
2023-05-13 21:02:00,Southern District,0 to 1
2023-05-13 22:02:00,Islands District,0 to 2
2023-05-13 22:02:00,Southern District,0 to 1
2023-05-13 23:02:00,Southern District,0 to 1
2023-05-14 00:02:00,Islands District,0 to 1
2023-05-14 01:02:00,Tuen Mun,1 to 2
2023-05-14 01:02:00,Yuen Long,0 to 3
2023-05-14 01:02:00,Tai Po,0 to 1
2023-05-14 01:02:00,Tsuen Wan,0 to 1
2023-05-14 02:02:00,Tsuen Wan,0 to 6
2023-05-14 02:02:00,Tai Po,0 to 5
2023-05-14 02:02:00,Yuen Long,0 to 5
2023-05-14 02:02:00,Tuen Mun,0 to 2
2023-05-14 02:02:00,Islands District,0 to 1
2023-05-14 02:02:00,Wong Tai Sin,0 to 1
2023-05-14 03:02:00,Kwai Tsing,3 to 6
2023-05-14 03:02:00,Sham Shui Po,2
2023-05-14 03:02:00,Tuen Mun,1 to 6
2023-05-14 03:02:00,Tsuen Wan,1 to 5
2023-05-14 03:02:00,Wong Tai Sin,1 to 2
2023-05-14 03:02:00,Kwun Tong,1
2023-05-14 03:02:00,Wan Chai,1
2023-05-14 03:02:00,Islands District,0 to 5
2023-05-14 03:02:00,Central & Western District,0 to 4
2023-05-14 03:02:00,Sha Tin,0 to 4
2023-05-14 03:02:00,Southern District,0 to 3
2023-05-14 03:02:00,Kowloon City,0 to 2
2023-05-14 03:02:00,Sai Kung,0 to 2
2023-05-14 03:02:00,Yuen Long,0 to 2
2023-05-14 03:02:00,Eastern District,0 to 1
2023-05-14 03:02:00,Yau Tsim Mong,0 to 1
2023-05-14 04:02:00,Kwun Tong,5
2023-05-14 04:02:00,Wan Chai,4 to 5
2023-05-14 04:02:00,Eastern District,2 to 6
2023-05-14 04:02:00,Kowloon City,2 to 5
2023-05-14 04:02:00,Yau Tsim Mong,2 to 4
2023-05-14 04:02:00,Wong Tai Sin,2 to 3
2023-05-14 04:02:00,Kwai Tsing,1 to 2
2023-05-14 04:02:00,Sai Kung,0 to 6
2023-05-14 04:02:00,Central & Western District,0 to 4
2023-05-14 04:02:00,Islands District,0 to 4
2023-05-14 04:02:00,Southern District,0 to 3
2023-05-14 04:02:00,Sha Tin,0 to 2
2023-05-14 04:02:00,Sham Shui Po,0 to 2
2023-05-14 04:02:00,Tsuen Wan,0 to 1
2023-05-14 04:02:00,Tuen Mun,0 to 1
2023-05-14 05:02:00,Eastern District,0 to 1
2023-05-14 05:02:00,Islands District,0 to 1
2023-05-14 05:02:00,Kwun Tong,0 to 1
2023-05-14 05:02:00,Sai Kung,0 to 1
2023-05-14 05:02:00,Wan Chai,0 to 1
2023-05-14 06:02:00,Central & Western District,0 to 1
2023-05-14 06:02:00,Eastern District,0 to 1
2023-05-14 06:02:00,Islands District,0 to 1
2023-05-14 06:02:00,Wan Chai,0 to 1
2023-05-14 07:02:00,Islands District,0 to 2
2023-05-14 07:02:00,Central & Western District,0 to 1
2023-05-14 07:02:00,Kowloon City,0 to 1
2023-05-14 07:02:00,Kwai Tsing,0 to 1
2023-05-14 07:02:00,Kwun Tong,0 to 1
2023-05-14 07:02:00,Sai Kung,0 to 1
2023-05-14 07:02:00,Sha Tin,0 to 1
2023-05-14 07:02:00,Sham Shui Po,0 to 1
2023-05-14 07:02:00,Southern District,0 to 1
2023-05-14 07:02:00,Tuen Mun,0 to 1
2023-05-14 07:02:00,Wong Tai Sin,0 to 1
2023-05-14 07:02:00,Yuen Long,0 to 1
2023-05-14 08:02:00,Central & Western District,0 to 1
2023-05-14 08:02:00,Eastern District,0 to 1
2023-05-14 08:02:00,Islands District,0 to 1
2023-05-14 08:02:00,Kwun Tong,0 to 1
2023-05-14 08:02:00,North District,0 to 1
2023-05-14 08:02:00,Sai Kung,0 to 1
2023-05-14 08:02:00,Southern District,0 to 1
2023-05-14 08:02:00,Tuen Mun,0 to 1
2023-05-14 08:02:00,Yuen Long,0 to 1
2023-05-14 09:02:00,Islands District,0 to 1
2023-05-14 10:02:00,Islands District,0 to 2
2023-05-14 10:02:00,Tai Po,0 to 1
2023-05-14 10:02:00,Tuen Mun,0 to 1
2023-05-14 11:02:00,Eastern District,2 to 3
2023-05-14 11:02:00,Wan Chai,2 to 3
2023-05-14 11:02:00,Sham Shui Po,2
2023-05-14 11:02:00,Tuen Mun,2
2023-05-14 11:02:00,Islands District,1 to 5
2023-05-14 11:02:00,Wong Tai Sin,1 to 3
2023-05-14 11:02:00,Kowloon City,1 to 2
2023-05-14 11:02:00,Kwai Tsing,1 to 2
2023-05-14 11:02:00,Kwun Tong,1 to 2
2023-05-14 11:02:00,Sha Tin,1 to 2
2023-05-14 11:02:00,Yau Tsim Mong,1 to 2
2023-05-14 11:02:00,Yuen Long,1 to 2
2023-05-14 11:02:00,North District,1
2023-05-14 11:02:00,Southern District,0 to 4
2023-05-14 11:02:00,Central & Western District,0 to 3
2023-05-14 11:02:00,Sai Kung,0 to 2
2023-05-14 11:02:00,Tai Po,0 to 2
2023-05-14 11:02:00,Tsuen Wan,0 to 2
2023-05-14 12:02:00,Kwai Tsing,5 to 7
2023-05-14 12:02:00,Sham Shui Po,5 to 6
2023-05-14 12:02:00,Wan Chai,5
2023-05-14 12:02:00,Tsuen Wan,4 to 7
2023-05-14 12:02:00,Tuen Mun,4 to 7
2023-05-14 12:02:00,Kowloon City,4 to 5
2023-05-14 12:02:00,Kwun Tong,4 to 5
2023-05-14 12:02:00,Wong Tai Sin,4 to 5
2023-05-14 12:02:00,Yau Tsim Mong,4 to 5
2023-05-14 12:02:00,Islands District,3 to 8
2023-05-14 12:02:00,Eastern District,3 to 5
2023-05-14 12:02:00,Sha Tin,3 to 5
2023-05-14 12:02:00,Sai Kung,2 to 5
2023-05-14 12:02:00,Yuen Long,2 to 5
2023-05-14 12:02:00,Tai Po,1 to 4
2023-05-14 12:02:00,North District,1 to 2
2023-05-14 12:02:00,Central & Western District,0 to 7
2023-05-14 12:02:00,Southern District,0 to 6
2023-05-14 13:02:00,North District,3 to 6
2023-05-14 13:02:00,Yuen Long,3 to 6
2023-05-14 13:02:00,Sha Tin,3 to 5
2023-05-14 13:02:00,Sai Kung,3 to 4
2023-05-14 13:02:00,Kwai Tsing,3
2023-05-14 13:02:00,Kwun Tong,3
2023-05-14 13:02:00,Islands District,2 to 5
2023-05-14 13:02:00,Eastern District,2 to 4
2023-05-14 13:02:00,Southern District,2 to 4
2023-05-14 13:02:00,Tsuen Wan,2 to 4
2023-05-14 13:02:00,Tuen Mun,2 to 4
2023-05-14 13:02:00,Central & Western District,2 to 3
2023-05-14 13:02:00,Kowloon City,2 to 3
2023-05-14 13:02:00,Sham Shui Po,2 to 3
2023-05-14 13:02:00,Wan Chai,2 to 3
2023-05-14 13:02:00,Wong Tai Sin,2 to 3
2023-05-14 13:02:00,Yau Tsim Mong,2 to 3
2023-05-14 13:02:00,Tai Po,1 to 5
2023-05-14 14:02:00,Central & Western District,4 to 7
2023-05-14 14:02:00,Tuen Mun,4 to 6
2023-05-14 14:02:00,Kwai Tsing,4 to 5
2023-05-14 14:02:00,Sham Shui Po,4 to 5
2023-05-14 14:02:00,Yau Tsim Mong,4
2023-05-14 14:02:00,Islands District,3 to 8
2023-05-14 14:02:00,Kowloon City,3 to 4
2023-05-14 14:02:00,Sha Tin,3 to 4
2023-05-14 14:02:00,Wan Chai,3 to 4
2023-05-14 14:02:00,Kwun Tong,3
2023-05-14 14:02:00,Southern District,2 to 5
2023-05-14 14:02:00,Yuen Long,2 to 5
2023-05-14 14:02:00,Wong Tai Sin,2 to 4
2023-05-14 14:02:00,Eastern District,2 to 3
2023-05-14 14:02:00,North District,2 to 3
2023-05-14 14:02:00,Tsuen Wan,1 to 6
2023-05-14 14:02:00,Sai Kung,1 to 3
2023-05-14 14:02:00,Tai Po,1 to 3
2023-05-14 15:02:00,Wan Chai,6 to 7
2023-05-14 15:02:00,Central & Western District,6 to 10
2023-05-14 15:02:00,Yau Tsim Mong,5 to 7
2023-05-14 15:02:00,Kwun Tong,5 to 6
2023-05-14 15:02:00,Eastern District,4 to 7
2023-05-14 15:02:00,Kowloon City,4 to 7
2023-05-14 15:02:00,Sha Tin,4 to 6
2023-05-14 15:02:00,Wong Tai Sin,4 to 6
2023-05-14 15:02:00,Kwai Tsing,4 to 5
2023-05-14 15:02:00,Sham Shui Po,4 to 5
2023-05-14 15:02:00,Southern District,3 to 8
2023-05-14 15:02:00,Sai Kung,3 to 5
2023-05-14 15:02:00,Tsuen Wan,3 to 5
2023-05-14 15:02:00,North District,3 to 4
2023-05-14 15:02:00,Islands District,2 to 8
2023-05-14 15:02:00,Tai Po,2 to 7
2023-05-14 15:02:00,Tuen Mun,2 to 5
2023-05-14 15:02:00,Yuen Long,2 to 5
2023-05-14 16:02:00,Eastern District,5 to 7
2023-05-14 16:02:00,Sham Shui Po,5
2023-05-14 16:02:00,Kwai Tsing,4 to 6
2023-05-14 16:02:00,Kwun Tong,4 to 6
2023-05-14 16:02:00,Kowloon City,4 to 5
2023-05-14 16:02:00,Wan Chai,4 to 5
2023-05-14 16:02:00,Sai Kung,3 to 8
2023-05-14 16:02:00,Sha Tin,3 to 5
2023-05-14 16:02:00,Southern District,3 to 5
2023-05-14 16:02:00,Wong Tai Sin,3 to 5
2023-05-14 16:02:00,North District,3 to 4
2023-05-14 16:02:00,Yau Tsim Mong,3 to 4
2023-05-14 16:02:00,Central & Western District,2 to 5
2023-05-14 16:02:00,Tai Po,2 to 4
2023-05-14 16:02:00,Yuen Long,2 to 4
2023-05-14 16:02:00,Tuen Mun,2 to 3
2023-05-14 16:02:00,Islands District,1 to 5
2023-05-14 16:02:00,Tsuen Wan,1 to 3
2023-05-14 17:02:00,Tai Po,1 to 3
2023-05-14 17:02:00,Central & Western District,1 to 2
2023-05-14 17:02:00,North District,1 to 2
2023-05-14 17:02:00,Southern District,1 to 2
2023-05-14 17:02:00,Tuen Mun,1 to 2
2023-05-14 17:02:00,Eastern District,1
2023-05-14 17:02:00,Wan Chai,1
2023-05-14 17:02:00,Islands District,0 to 4
2023-05-14 17:02:00,Sai Kung,0 to 2
2023-05-14 17:02:00,Kowloon City,0 to 1
2023-05-14 17:02:00,Kwai Tsing,0 to 1
2023-05-14 17:02:00,Kwun Tong,0 to 1
2023-05-14 17:02:00,Sha Tin,0 to 1
2023-05-14 17:02:00,Tsuen Wan,0 to 1
2023-05-14 17:02:00,Wong Tai Sin,0 to 1
2023-05-14 17:02:00,Yau Tsim Mong,0 to 1
2023-05-14 17:02:00,Yuen Long,0 to 1
2023-05-14 18:02:00,Central & Western District,3 to 5
2023-05-14 18:02:00,Wan Chai,3 to 4
2023-05-14 18:02:00,Eastern District,2 to 4
2023-05-14 18:02:00,Kwun Tong,2 to 3
2023-05-14 18:02:00,Yau Tsim Mong,2 to 3
2023-05-14 18:02:00,Kowloon City,2
2023-05-14 18:02:00,Sham Shui Po,2
2023-05-14 18:02:00,Islands District,1 to 4
2023-05-14 18:02:00,Yuen Long,1 to 4
2023-05-14 18:02:00,Sai Kung,1 to 3
2023-05-14 18:02:00,Southern District,1 to 3
2023-05-14 18:02:00,Tsuen Wan,1 to 3
2023-05-14 18:02:00,Tuen Mun,1 to 3
2023-05-14 18:02:00,Kwai Tsing,1 to 2
2023-05-14 18:02:00,North District,1 to 2
2023-05-14 18:02:00,Sha Tin,1 to 2
2023-05-14 18:02:00,Wong Tai Sin,1 to 2
2023-05-14 18:02:00,Tai Po,0 to 4
2023-05-14 19:02:00,Central & Western District,1 to 2
2023-05-14 19:02:00,Kwai Tsing,1 to 2
2023-05-14 19:02:00,Tsuen Wan,1 to 2
2023-05-14 19:02:00,Eastern District,1
2023-05-14 19:02:00,Kowloon City,1
