Time,area,rain
2019-09-17 16:02:00,Kowloon City,0 to 4
2019-09-17 16:02:00,Tai Po,0 to 2
2019-09-17 16:02:00,Sha Tin,0 to 5
2019-09-17 16:02:00,Kwun Tong,0 to 1
2019-09-17 16:02:00,Wong Tai Sin,3 to 9
2019-09-17 16:02:00,Yau Tsim Mong,2 to 3
2019-09-17 16:02:00,Islands District,0 to 66
2019-09-17 16:02:00,Central & Western District,0 to 5
2019-09-17 17:02:00,North District,0 to 3
2019-09-17 17:02:00,Tsuen Wan,0 to 2
2019-09-17 17:02:00,Yuen Long,0 to 18
2019-09-17 17:02:00,Islands District,0 to 10
2019-09-17 18:11:00,Tsuen Wan,0 to 1
2019-09-17 18:11:00,Tuen Mun,1 to 11
2019-09-17 18:11:00,Yuen Long,1 to 20
2019-09-17 18:11:00,Tai Po,0 to 5
2019-09-17 18:11:00,North District,0 to 9
2019-09-17 18:16:00,Tsuen Wan,0 to 1
2019-09-17 18:16:00,North District,0 to 9
2019-09-17 18:16:00,Tuen Mun,1 to 11
2019-09-17 18:16:00,Yuen Long,1 to 20
2019-09-17 18:16:00,Tai Po,0 to 5
2019-09-17 19:02:00,Tsuen Wan,5 to 21
2019-09-17 19:02:00,Tai Po,0 to 14
2019-09-17 19:02:00,Kwai Tsing,0 to 13
2019-09-17 19:02:00,Islands District,0 to 17
2019-09-17 19:02:00,Yuen Long,0 to 19
2019-09-17 19:02:00,Sha Tin,0 to 3
2019-09-17 19:02:00,Tuen Mun,2 to 34
2019-09-17 20:02:00,Islands District,0 to 13
2019-09-17 20:02:00,Tsuen Wan,0 to 4
2019-09-18 04:02:00,Wong Tai Sin,0 to 2
2019-09-18 04:02:00,Southern District,0 to 1
2019-09-18 04:02:00,Sham Shui Po,0 to 1
2019-09-18 04:02:00,Kwai Tsing,0 to 1
2019-09-18 04:02:00,Yau Tsim Mong,0 to 2
2019-09-18 04:02:00,Kwun Tong,0 to 2
2019-09-18 04:02:00,Tai Po,0 to 1
2019-09-18 04:02:00,Central & Western District,0 to 2
2019-09-18 04:02:00,Kowloon City,0 to 2
2019-09-18 04:02:00,Sha Tin,0 to 3
2019-09-18 04:02:00,Sai Kung,0 to 3
2019-09-18 05:02:00,Tuen Mun,0 to 1
2019-09-18 05:02:00,Islands District,0 to 4
2019-09-18 05:02:00,Yuen Long,0 to 2
2019-09-18 05:02:00,Tsuen Wan,0 to 3
2019-09-18 05:02:00,Tai Po,0 to 3
2019-09-18 05:02:00,Sai Kung,0 to 4
2019-09-18 05:02:00,Southern District,0 to 1
2019-09-18 06:02:00,Central & Western District,0 to 4
2019-09-18 06:02:00,Eastern District,0 to 3
2019-09-18 06:02:00,Islands District,0 to 7
2019-09-18 06:02:00,Southern District,0 to 8
2019-09-18 06:02:00,Wan Chai,4 to 5
2019-09-18 06:02:00,Kowloon City,0 to 1
2019-09-18 06:02:00,Sai Kung,0 to 2
2019-09-18 06:02:00,Kwun Tong,0 to 2
2019-09-18 07:02:00,Wan Chai,0 to 2
2019-09-18 07:02:00,Southern District,0 to 2
2019-09-18 07:02:00,Central & Western District,0 to 1
2019-09-18 07:46:00,Wan Chai,0 to 2
2019-09-18 07:46:00,Central & Western District,0 to 1
2019-09-18 07:46:00,Southern District,0 to 2
2019-09-18 10:02:00,Southern District,0 to 1
2019-09-18 11:02:00,Southern District,0 to 2
2019-09-18 18:02:00,Islands District,0 to 1
2019-09-18 20:02:00,Tai Po,0 to 2
2019-09-18 20:31:00,Tai Po,0 to 2
2019-09-18 21:02:00,Tai Po,0 to 5
2019-09-18 21:36:00,Tai Po,0 to 5
2019-09-18 21:51:00,Tai Po,0 to 5
2019-09-18 22:11:00,Kwun Tong,11 to 13
2019-09-18 22:11:00,Yau Tsim Mong,13 to 17
2019-09-18 22:11:00,Sai Kung,5 to 16
2019-09-18 22:11:00,Southern District,2 to 11
2019-09-18 22:11:00,Sham Shui Po,14 to 19
2019-09-18 22:11:00,Eastern District,8 to 14
2019-09-18 22:11:00,Wong Tai Sin,6 to 9
2019-09-18 22:11:00,Kowloon City,10 to 13
2019-09-18 22:11:00,Islands District,0 to 5
2019-09-18 22:11:00,Tsuen Wan,0 to 3
2019-09-18 22:11:00,Kwai Tsing,0 to 21
2019-09-18 22:11:00,Tai Po,0 to 12
2019-09-18 22:11:00,Central & Western District,5 to 14
2019-09-18 22:11:00,Wan Chai,9 to 13
2019-09-18 22:11:00,Sha Tin,6 to 17
2019-09-18 23:02:00,Sham Shui Po,0 to 1
2019-09-18 23:02:00,Central & Western District,0 to 5
2019-09-18 23:02:00,Eastern District,0 to 1
2019-09-18 23:02:00,Islands District,0 to 19
2019-09-18 23:02:00,Southern District,0 to 2
2019-09-18 23:02:00,Kwai Tsing,0 to 1
2019-09-18 23:02:00,Wong Tai Sin,0 to 1
2019-09-19 00:11:00,Kwun Tong,0 to 5
2019-09-19 00:11:00,Eastern District,0 to 7
2019-09-19 00:11:00,Southern District,0 to 9
2019-09-19 00:11:00,Sai Kung,0 to 12
2019-09-19 01:02:00,Wong Tai Sin,4
2019-09-19 01:02:00,Eastern District,4 to 13
2019-09-19 01:02:00,Sai Kung,0 to 10
2019-09-19 01:02:00,North District,0 to 10
2019-09-19 01:02:00,Tai Po,0 to 15
2019-09-19 01:02:00,Southern District,0 to 27
2019-09-19 01:02:00,Kwun Tong,3 to 7
2019-09-19 01:02:00,Wan Chai,3 to 5
2019-09-19 01:02:00,Sha Tin,0 to 6
2019-09-19 01:02:00,Kowloon City,0 to 6
2019-09-19 01:02:00,Yau Tsim Mong,1 to 3
2019-09-19 01:02:00,Islands District,0 to 21
2019-09-19 01:02:00,Central & Western District,0 to 3
2019-09-19 01:02:00,Sham Shui Po,0 to 4
2019-09-19 02:02:00,Southern District,2 to 9
2019-09-19 02:02:00,Wong Tai Sin,2 to 11
2019-09-19 02:02:00,Yuen Long,0 to 1
2019-09-19 02:02:00,Kowloon City,3 to 6
2019-09-19 02:02:00,Tsuen Wan,0 to 5
2019-09-19 02:02:00,Islands District,0 to 16
2019-09-19 02:02:00,Kwai Tsing,0 to 2
2019-09-19 02:02:00,Tai Po,0 to 4
2019-09-19 02:02:00,Eastern District,2 to 10
2019-09-19 02:02:00,Sai Kung,5 to 19
2019-09-19 02:02:00,Central & Western District,1 to 10
2019-09-19 02:02:00,Kwun Tong,2 to 10
2019-09-19 02:02:00,Yau Tsim Mong,1 to 2
2019-09-19 02:02:00,Sham Shui Po,1 to 2
2019-09-19 02:02:00,Sha Tin,1 to 6
2019-09-19 02:02:00,Wan Chai,1 to 3
2019-09-19 03:02:00,Yau Tsim Mong,4 to 11
2019-09-19 03:02:00,Sai Kung,1 to 10
2019-09-19 03:02:00,Wan Chai,8 to 11
2019-09-19 03:02:00,Southern District,6 to 18
2019-09-19 03:02:00,Wong Tai Sin,5 to 7
2019-09-19 03:02:00,Central & Western District,5 to 11
2019-09-19 03:02:00,Kwun Tong,2 to 4
2019-09-19 03:02:00,Kowloon City,2 to 16
2019-09-19 03:02:00,Eastern District,2 to 12
2019-09-19 03:02:00,Sham Shui Po,12 to 21
2019-09-19 03:02:00,Kwai Tsing,1 to 6
2019-09-19 03:02:00,Sha Tin,1 to 12
2019-09-19 03:02:00,Tai Po,0 to 7
2019-09-19 03:02:00,Tsuen Wan,0 to 3
2019-09-19 03:02:00,Islands District,0 to 10
2019-09-19 04:02:00,Tai Po,0 to 10
2019-09-19 04:02:00,Tsuen Wan,0 to 3
2019-09-19 04:02:00,Islands District,0 to 2
2019-09-19 04:02:00,Southern District,0 to 2
2019-09-19 04:02:00,Yuen Long,0 to 2
2019-09-19 04:02:00,Wong Tai Sin,1
2019-09-19 04:02:00,Eastern District,0 to 3
2019-09-19 04:02:00,Kwun Tong,0 to 1
2019-09-19 04:02:00,Sai Kung,1 to 3
2019-09-19 04:02:00,Sha Tin,0 to 4
2019-09-19 05:02:00,Wong Tai Sin,0 to 1
2019-09-19 05:02:00,Tai Po,0 to 1
2019-09-19 05:02:00,Islands District,0 to 3
2019-09-19 05:02:00,Southern District,0 to 1
2019-09-19 05:02:00,Sha Tin,0 to 4
2019-09-19 05:02:00,Sham Shui Po,0 to 2
2019-09-19 05:02:00,Eastern District,0 to 1
2019-09-19 05:02:00,Sai Kung,0 to 1
2019-09-19 05:02:00,Kwai Tsing,0 to 1
2019-09-19 05:02:00,Tsuen Wan,0 to 2
2019-09-19 05:02:00,Kowloon City,0 to 1
2019-09-19 06:02:00,Sha Tin,0 to 1
2019-09-19 06:02:00,Sham Shui Po,0 to 1
2019-09-19 06:02:00,Kwun Tong,0 to 1
2019-09-19 06:02:00,Sai Kung,0 to 1
2019-09-23 22:02:00,Islands District,0 to 2
2019-09-23 23:02:00,Islands District,0 to 3
2019-09-26 16:02:00,Sham Shui Po,0 to 1
2019-09-26 17:02:00,Yuen Long,0 to 1
2019-10-06 02:02:00,Southern District,0 to 5
2019-10-06 02:02:00,Wan Chai,0 to 1
2019-10-06 02:02:00,Eastern District,0 to 1
2019-10-06 02:02:00,Islands District,0 to 10
2019-10-06 02:16:00,Southern District,0 to 5
2019-10-06 02:16:00,Islands District,0 to 10
2019-10-06 02:16:00,Wan Chai,0 to 1
2019-10-06 02:16:00,Eastern District,0 to 1
2019-10-06 03:02:00,Islands District,0 to 4
2019-10-06 03:02:00,Southern District,0 to 6
2019-10-06 14:06:00,Islands District,0 to 9
2019-10-06 14:06:00,Wan Chai,0 to 1
2019-10-06 14:06:00,Sha Tin,0 to 1
2019-10-06 14:06:00,Southern District,0 to 2
2019-10-06 14:36:00,Southern District,0 to 2
2019-10-06 14:36:00,Wan Chai,0 to 1
2019-10-06 14:36:00,Islands District,0 to 9
2019-10-06 14:36:00,Sha Tin,0 to 1
2019-10-06 15:02:00,Tai Po,0 to 13
2019-10-06 15:02:00,Sai Kung,2 to 13
2019-10-06 15:02:00,Tuen Mun,1 to 9
2019-10-06 15:02:00,Kowloon City,1 to 6
2019-10-06 15:02:00,Wan Chai,0 to 5
2019-10-06 15:02:00,Yuen Long,0 to 8
2019-10-06 15:02:00,Islands District,1 to 11
2019-10-06 15:02:00,Tsuen Wan,2 to 14
2019-10-06 15:02:00,Kwun Tong,1 to 5
2019-10-06 15:02:00,Sha Tin,1 to 12
2019-10-06 15:02:00,Wong Tai Sin,1 to 2
2019-10-06 15:02:00,Sham Shui Po,1 to 5
2019-10-06 15:02:00,Kwai Tsing,0 to 7
2019-10-06 15:02:00,North District,0 to 9
2019-10-06 15:02:00,Yau Tsim Mong,5 to 7
2019-10-06 15:02:00,Central & Western District,2 to 7
2019-10-06 15:02:00,Eastern District,3 to 5
2019-10-06 15:02:00,Southern District,3 to 9
2019-10-06 15:21:00,Tsuen Wan,2 to 14
2019-10-06 15:21:00,Yau Tsim Mong,5 to 7
2019-10-06 15:21:00,Eastern District,3 to 5
2019-10-06 15:21:00,Tai Po,0 to 13
2019-10-06 15:21:00,Wan Chai,0 to 5
2019-10-06 15:21:00,Kwai Tsing,0 to 7
2019-10-06 15:21:00,Yuen Long,0 to 8
2019-10-06 15:21:00,North District,0 to 9
2019-10-06 15:21:00,Islands District,1 to 11
2019-10-06 15:21:00,Central & Western District,2 to 7
2019-10-06 15:21:00,Wong Tai Sin,1 to 2
2019-10-06 15:21:00,Sham Shui Po,1 to 5
2019-10-06 15:21:00,Sha Tin,1 to 12
2019-10-06 15:21:00,Southern District,3 to 9
2019-10-06 15:21:00,Kowloon City,1 to 6
2019-10-06 15:21:00,Tuen Mun,1 to 9
2019-10-06 15:21:00,Kwun Tong,1 to 5
2019-10-06 15:21:00,Sai Kung,2 to 13
2019-10-06 15:41:00,Yuen Long,0 to 8
2019-10-06 15:41:00,Tsuen Wan,2 to 14
2019-10-06 15:41:00,Eastern District,3 to 5
2019-10-06 15:41:00,Wan Chai,0 to 5
2019-10-06 15:41:00,Southern District,3 to 9
2019-10-06 15:41:00,North District,0 to 9
2019-10-06 15:41:00,Yau Tsim Mong,5 to 7
2019-10-06 15:41:00,Sai Kung,2 to 13
2019-10-06 15:41:00,Tuen Mun,1 to 9
2019-10-06 15:41:00,Central & Western District,2 to 7
2019-10-06 15:41:00,Kwai Tsing,0 to 7
2019-10-06 15:41:00,Tai Po,0 to 13
2019-10-06 15:41:00,Kowloon City,1 to 6
2019-10-06 15:41:00,Sha Tin,1 to 12
2019-10-06 15:41:00,Kwun Tong,1 to 5
2019-10-06 15:41:00,Wong Tai Sin,1 to 2
2019-10-06 15:41:00,Sham Shui Po,1 to 5
2019-10-06 15:41:00,Islands District,1 to 11
2019-10-06 16:02:00,Sai Kung,7 to 15
2019-10-06 16:02:00,Wan Chai,7 to 9
2019-10-06 16:02:00,North District,1 to 9
2019-10-06 16:02:00,Yau Tsim Mong,9 to 12
2019-10-06 16:02:00,Central & Western District,5 to 8
2019-10-06 16:02:00,Sham Shui Po,5 to 9
2019-10-06 16:02:00,Tsuen Wan,2 to 4
2019-10-06 16:02:00,Sha Tin,5 to 9
2019-10-06 16:02:00,Southern District,6 to 12
2019-10-06 16:02:00,Islands District,1 to 12
2019-10-06 16:02:00,Kwai Tsing,2 to 6
2019-10-06 16:02:00,Kwun Tong,12 to 16
2019-10-06 16:02:00,Eastern District,10 to 14
2019-10-06 16:02:00,Kowloon City,9 to 12
2019-10-06 16:02:00,Wong Tai Sin,10 to 12
2019-10-06 16:02:00,Yuen Long,1 to 6
2019-10-06 16:02:00,Tuen Mun,1 to 2
2019-10-06 16:02:00,Tai Po,0 to 15
2019-10-06 16:46:00,Islands District,1 to 12
2019-10-06 16:46:00,Yuen Long,1 to 6
2019-10-06 16:46:00,Tai Po,0 to 15
2019-10-06 16:46:00,North District,1 to 9
2019-10-06 16:46:00,Tuen Mun,1 to 2
2019-10-06 16:46:00,Yau Tsim Mong,9 to 12
2019-10-06 16:46:00,Southern District,6 to 12
2019-10-06 16:46:00,Eastern District,10 to 14
2019-10-06 16:46:00,Kwun Tong,12 to 16
2019-10-06 16:46:00,Tsuen Wan,2 to 4
2019-10-06 16:46:00,Central & Western District,5 to 8
2019-10-06 16:46:00,Wan Chai,7 to 9
2019-10-06 16:46:00,Sai Kung,7 to 15
2019-10-06 16:46:00,Sham Shui Po,5 to 9
2019-10-06 16:46:00,Sha Tin,5 to 9
2019-10-06 16:46:00,Wong Tai Sin,10 to 12
2019-10-06 16:46:00,Kowloon City,9 to 12
2019-10-06 16:46:00,Kwai Tsing,2 to 6
2019-10-06 17:02:00,Yuen Long,0 to 1
2019-10-06 17:02:00,Wan Chai,0 to 1
2019-10-06 17:02:00,Tai Po,0 to 1
2019-10-06 17:02:00,Islands District,1 to 6
2019-10-06 17:02:00,Kwai Tsing,1 to 3
2019-10-06 17:02:00,Central & Western District,1 to 2
2019-10-06 17:02:00,Sai Kung,0 to 1
2019-10-06 17:02:00,Sham Shui Po,1 to 2
2019-10-06 17:02:00,Tuen Mun,0 to 3
2019-10-06 17:02:00,North District,0 to 1
2019-10-06 17:02:00,Tsuen Wan,0 to 5
2019-10-06 17:02:00,Eastern District,0 to 1
2019-10-06 17:02:00,Southern District,1
2019-10-06 19:02:00,Tai Po,0 to 1
2019-10-06 19:02:00,Islands District,0 to 1
2019-10-06 20:02:00,Wong Tai Sin,0 to 1
2019-10-06 20:02:00,Southern District,0 to 1
2019-10-06 20:02:00,Sha Tin,0 to 1
2019-10-06 20:02:00,Islands District,0 to 2
2019-10-06 20:02:00,Eastern District,0 to 1
2019-10-06 20:02:00,Yau Tsim Mong,0 to 1
2019-10-06 20:02:00,Kwun Tong,1
2019-10-06 20:02:00,Sai Kung,0 to 2
2019-10-06 20:16:00,Yau Tsim Mong,0 to 1
2019-10-06 20:16:00,Eastern District,0 to 1
2019-10-06 20:16:00,Kwun Tong,1
2019-10-06 20:16:00,Islands District,0 to 2
2019-10-06 20:16:00,Sai Kung,0 to 2
2019-10-06 20:16:00,Southern District,0 to 1
2019-10-06 20:16:00,Sha Tin,0 to 1
2019-10-06 20:16:00,Wong Tai Sin,0 to 1
2019-10-06 21:02:00,Kowloon City,1
2019-10-06 21:02:00,Southern District,2 to 3
2019-10-06 21:02:00,Tuen Mun,0 to 1
2019-10-06 21:02:00,Yuen Long,0 to 1
2019-10-06 21:02:00,Sai Kung,0 to 1
2019-10-06 21:02:00,Sha Tin,0 to 1
2019-10-06 21:02:00,Tsuen Wan,0 to 1
2019-10-06 21:02:00,Wan Chai,2
2019-10-06 21:02:00,Eastern District,1 to 3
2019-10-06 21:02:00,Central & Western District,1 to 2
2019-10-06 21:02:00,Kwai Tsing,1
2019-10-06 21:02:00,Sham Shui Po,1
2019-10-06 21:02:00,Wong Tai Sin,1
2019-10-06 21:02:00,Kwun Tong,1 to 2
2019-10-06 21:02:00,Yau Tsim Mong,1
2019-10-06 21:02:00,Islands District,0 to 4
2019-10-06 22:02:00,Sham Shui Po,0 to 1
2019-10-06 22:02:00,Tuen Mun,1 to 3
2019-10-06 22:02:00,Tsuen Wan,0 to 2
2019-10-06 22:02:00,Wan Chai,2 to 4
2019-10-06 22:02:00,Yuen Long,0 to 2
2019-10-06 22:02:00,Kowloon City,1
2019-10-06 22:02:00,Kwun Tong,0 to 1
2019-10-06 22:02:00,Sai Kung,0 to 1
2019-10-06 22:02:00,Eastern District,2
2019-10-06 22:02:00,Kwai Tsing,0 to 2
2019-10-06 22:02:00,Islands District,2 to 6
2019-10-06 22:02:00,Central & Western District,2 to 4
2019-10-06 22:02:00,Southern District,4 to 6
2019-10-06 22:02:00,Yau Tsim Mong,0 to 1
2019-10-06 22:26:00,Wan Chai,2 to 4
2019-10-06 22:26:00,Islands District,2 to 6
2019-10-06 22:26:00,Southern District,4 to 6
2019-10-06 22:26:00,Central & Western District,2 to 4
2019-10-06 22:26:00,Sham Shui Po,0 to 1
2019-10-06 22:26:00,Tsuen Wan,0 to 2
2019-10-06 22:26:00,Kowloon City,1
2019-10-06 22:26:00,Yau Tsim Mong,0 to 1
2019-10-06 22:26:00,Kwun Tong,0 to 1
2019-10-06 22:26:00,Sai Kung,0 to 1
2019-10-06 22:26:00,Kwai Tsing,0 to 2
2019-10-06 22:26:00,Tuen Mun,1 to 3
2019-10-06 22:26:00,Eastern District,2
2019-10-06 22:26:00,Yuen Long,0 to 2
2019-10-06 22:46:00,Central & Western District,2 to 4
2019-10-06 22:46:00,Kwai Tsing,0 to 2
2019-10-06 22:46:00,Tsuen Wan,0 to 2
2019-10-06 22:46:00,Islands District,2 to 6
2019-10-06 22:46:00,Kowloon City,1
2019-10-06 22:46:00,Eastern District,2
2019-10-06 22:46:00,Wan Chai,2 to 4
2019-10-06 22:46:00,Yau Tsim Mong,0 to 1
2019-10-06 22:46:00,Southern District,4 to 6
2019-10-06 22:46:00,Yuen Long,0 to 2
2019-10-06 22:46:00,Kwun Tong,0 to 1
2019-10-06 22:46:00,Tuen Mun,1 to 3
2019-10-06 22:46:00,Sai Kung,0 to 1
2019-10-06 22:46:00,Sham Shui Po,0 to 1
2019-10-06 23:02:00,Eastern District,14 to 20
2019-10-06 23:02:00,Kwun Tong,10 to 19
2019-10-06 23:02:00,Wong Tai Sin,5 to 9
2019-10-06 23:02:00,Southern District,10 to 20
2019-10-06 23:02:00,Islands District,2 to 16
2019-10-06 23:02:00,Wan Chai,15 to 20
2019-10-06 23:02:00,Yau Tsim Mong,7 to 11
2019-10-06 23:02:00,Sha Tin,3 to 4
2019-10-06 23:02:00,Kwai Tsing,2 to 4
2019-10-06 23:02:00,Sai Kung,5 to 25
2019-10-06 23:02:00,Central & Western District,7 to 16
2019-10-06 23:02:00,Kowloon City,4 to 14
2019-10-06 23:02:00,Yuen Long,0 to 2
2019-10-06 23:02:00,North District,0 to 3
2019-10-06 23:02:00,Tai Po,0 to 5
2019-10-06 23:02:00,Tsuen Wan,1 to 4
2019-10-06 23:02:00,Sham Shui Po,0 to 6
2019-10-06 23:02:00,Tuen Mun,1 to 2
2019-10-07 00:02:00,Central & Western District,6 to 10
2019-10-07 00:02:00,Islands District,2 to 14
2019-10-07 00:02:00,Sai Kung,7 to 28
2019-10-07 00:02:00,Wan Chai,7 to 8
2019-10-07 00:02:00,Yuen Long,6 to 16
2019-10-07 00:02:00,Tsuen Wan,9 to 16
2019-10-07 00:02:00,Southern District,4 to 8
2019-10-07 00:02:00,Kwai Tsing,10 to 17
2019-10-07 00:02:00,Kowloon City,9 to 18
2019-10-07 00:02:00,Sham Shui Po,0 to 16
2019-10-07 00:02:00,North District,9 to 25
2019-10-07 00:02:00,Kwun Tong,10 to 14
2019-10-07 00:02:00,Wong Tai Sin,15 to 26
2019-10-07 00:02:00,Tai Po,0 to 25
2019-10-07 00:02:00,Tuen Mun,6 to 10
2019-10-07 00:02:00,Eastern District,7 to 13
2019-10-07 00:02:00,Sha Tin,13 to 23
2019-10-07 00:02:00,Yau Tsim Mong,12 to 15
2019-10-07 00:31:00,Wan Chai,7 to 8
2019-10-07 00:31:00,Tsuen Wan,9 to 16
2019-10-07 00:31:00,Kowloon City,9 to 18
2019-10-07 00:31:00,North District,9 to 25
2019-10-07 00:31:00,Wong Tai Sin,15 to 26
2019-10-07 00:31:00,Tai Po,0 to 25
2019-10-07 00:31:00,Kwun Tong,10 to 14
2019-10-07 00:31:00,Kwai Tsing,10 to 17
2019-10-07 00:31:00,Sha Tin,13 to 23
2019-10-07 00:31:00,Yau Tsim Mong,12 to 15
2019-10-07 00:31:00,Sham Shui Po,0 to 16
2019-10-07 00:31:00,Sai Kung,7 to 28
2019-10-07 00:31:00,Islands District,2 to 14
2019-10-07 00:31:00,Southern District,4 to 8
2019-10-07 00:31:00,Tuen Mun,6 to 10
2019-10-07 00:31:00,Central & Western District,6 to 10
2019-10-07 00:31:00,Eastern District,7 to 13
2019-10-07 00:31:00,Yuen Long,6 to 16
2019-10-07 01:02:00,Southern District,0 to 3
2019-10-07 01:02:00,Yuen Long,0 to 4
2019-10-07 01:02:00,Sham Shui Po,0 to 5
2019-10-07 01:02:00,Sha Tin,0 to 5
2019-10-07 01:02:00,Sai Kung,0 to 5
2019-10-07 01:02:00,Kwai Tsing,0 to 5
2019-10-07 01:02:00,North District,0 to 7
2019-10-07 01:02:00,Central & Western District,2 to 4
2019-10-07 01:02:00,Tai Po,3 to 25
2019-10-07 01:02:00,Islands District,0 to 5
2019-10-07 01:02:00,Tuen Mun,3 to 5
2019-10-07 01:02:00,Kowloon City,3 to 5
2019-10-07 01:02:00,Eastern District,3 to 5
2019-10-07 01:02:00,Tsuen Wan,3 to 6
2019-10-07 01:02:00,Yau Tsim Mong,4 to 5
2019-10-07 01:02:00,Kwun Tong,4 to 5
2019-10-07 01:02:00,Wong Tai Sin,5
2019-10-07 01:02:00,Wan Chai,3 to 4
2019-10-07 01:21:00,Islands District,0 to 5
2019-10-07 01:21:00,Southern District,0 to 3
2019-10-07 01:21:00,Yuen Long,0 to 4
2019-10-07 01:21:00,Sham Shui Po,0 to 5
2019-10-07 01:21:00,Sha Tin,0 to 5
2019-10-07 01:21:00,Sai Kung,0 to 5
2019-10-07 01:21:00,Kwai Tsing,0 to 5
2019-10-07 01:21:00,Central & Western District,2 to 4
2019-10-07 01:21:00,Yau Tsim Mong,4 to 5
2019-10-07 01:21:00,Wan Chai,3 to 4
2019-10-07 01:21:00,Tuen Mun,3 to 5
2019-10-07 01:21:00,Kowloon City,3 to 5
2019-10-07 01:21:00,Eastern District,3 to 5
2019-10-07 01:21:00,Tsuen Wan,3 to 6
2019-10-07 01:21:00,Kwun Tong,4 to 5
2019-10-07 01:21:00,Wong Tai Sin,5
2019-10-07 01:21:00,Tai Po,3 to 25
2019-10-07 01:21:00,North District,0 to 7
2019-10-07 02:02:00,Sai Kung,0 to 4
2019-10-07 02:02:00,Islands District,0 to 1
2019-10-07 02:02:00,Tsuen Wan,0 to 1
2019-10-07 02:02:00,Yuen Long,0 to 2
2019-10-07 02:02:00,Sha Tin,0 to 2
2019-10-07 02:02:00,Wong Tai Sin,0 to 1
2019-10-07 02:02:00,Tuen Mun,1 to 2
2019-10-07 02:02:00,Kwun Tong,0 to 1
2019-10-07 02:02:00,Tai Po,2 to 5
2019-10-07 02:02:00,North District,2 to 3
2019-10-07 02:36:00,Sha Tin,0 to 2
2019-10-07 02:36:00,Yuen Long,0 to 2
2019-10-07 02:36:00,North District,2 to 3
2019-10-07 02:36:00,Islands District,0 to 1
2019-10-07 02:36:00,Kwun Tong,0 to 1
2019-10-07 02:36:00,Tsuen Wan,0 to 1
2019-10-07 02:36:00,Wong Tai Sin,0 to 1
2019-10-07 02:36:00,Tai Po,2 to 5
2019-10-07 02:36:00,Sai Kung,0 to 4
2019-10-07 02:36:00,Tuen Mun,1 to 2
2019-10-07 02:56:00,Sai Kung,0 to 4
2019-10-07 02:56:00,Tuen Mun,1 to 2
2019-10-07 02:56:00,Islands District,0 to 1
2019-10-07 02:56:00,Yuen Long,0 to 2
2019-10-07 02:56:00,North District,2 to 3
2019-10-07 02:56:00,Kwun Tong,0 to 1
2019-10-07 02:56:00,Tsuen Wan,0 to 1
2019-10-07 02:56:00,Wong Tai Sin,0 to 1
2019-10-07 02:56:00,Sha Tin,0 to 2
2019-10-07 02:56:00,Tai Po,2 to 5
2019-10-07 03:02:00,North District,0 to 3
2019-10-07 03:02:00,Tai Po,0 to 3
2019-10-07 03:02:00,Sai Kung,0 to 1
2019-10-07 03:02:00,Sha Tin,0 to 1
2019-10-07 04:02:00,Kwun Tong,3 to 7
2019-10-07 04:02:00,Eastern District,3 to 8
2019-10-07 04:02:00,Tai Po,0 to 1
2019-10-07 04:02:00,Southern District,13 to 17
2019-10-07 04:02:00,Sai Kung,1 to 7
2019-10-07 04:02:00,Yau Tsim Mong,1 to 5
2019-10-07 04:02:00,North District,0 to 1
2019-10-07 04:02:00,Wong Tai Sin,1 to 3
2019-10-07 04:02:00,Wan Chai,9 to 12
2019-10-07 04:02:00,Kwai Tsing,1 to 2
2019-10-07 04:02:00,Tsuen Wan,0 to 4
2019-10-07 04:02:00,Sha Tin,0 to 2
2019-10-07 04:02:00,Sham Shui Po,0 to 2
2019-10-07 04:02:00,Islands District,0 to 19
2019-10-07 04:02:00,Kowloon City,2 to 4
2019-10-07 04:02:00,Central & Western District,5 to 12
2019-10-07 05:02:00,Sha Tin,2 to 4
2019-10-07 05:02:00,Tuen Mun,2 to 5
2019-10-07 05:02:00,Tsuen Wan,2 to 4
2019-10-07 05:02:00,Southern District,0 to 6
2019-10-07 05:02:00,Wong Tai Sin,1 to 3
2019-10-07 05:02:00,Kowloon City,1 to 2
2019-10-07 05:02:00,Kwai Tsing,1 to 2
2019-10-07 05:02:00,Kwun Tong,1 to 2
2019-10-07 05:02:00,North District,1 to 2
2019-10-07 05:02:00,Wan Chai,1
2019-10-07 05:02:00,Yau Tsim Mong,1
2019-10-07 05:02:00,Tai Po,0 to 3
2019-10-07 05:02:00,Sai Kung,0 to 2
2019-10-07 05:02:00,Sham Shui Po,0 to 2
2019-10-07 05:02:00,Yuen Long,0 to 2
2019-10-07 05:02:00,Islands District,0 to 18
2019-10-07 05:02:00,Eastern District,0 to 1
2019-10-07 05:02:00,Central & Western District,1 to 6
2019-10-07 05:41:00,Tsuen Wan,2 to 4
2019-10-07 05:41:00,Wong Tai Sin,1 to 3
2019-10-07 05:41:00,Central & Western District,1 to 6
2019-10-07 05:41:00,Tuen Mun,2 to 5
2019-10-07 05:41:00,North District,1 to 2
2019-10-07 05:41:00,Wan Chai,1
2019-10-07 05:41:00,Sha Tin,2 to 4
2019-10-07 05:41:00,Yau Tsim Mong,1
2019-10-07 05:41:00,Kwai Tsing,1 to 2
2019-10-07 05:41:00,Southern District,0 to 6
2019-10-07 05:41:00,Kwun Tong,1 to 2
2019-10-07 05:41:00,Kowloon City,1 to 2
